Musée De La Gueuze,50.841529,4.335565
Prévoyance Sociale,50.840623,4.338525
Fontaines de la Place Pequer,50.841001,4.336267
Building with Ladies,50.840737,4.336456
Université européenne d'écriture,50.804215,4.341744
Square Coghen,50.807224,4.340182
Flip Flop Windows ,50.857818,4.361752
Uccle Sport Reconnaissant ,50.798344,4.319293
Delacroix Spiral,50.84496,4.324561
Boîte à livres,50.810824,4.343794
Parc Brugman Entrée ,50.809169,4.351395
Caractère Graffiti,50.809485,4.345134
Crows' Balcony,50.811168,4.346194
Stop Mural,50.812628,4.345868
Byzantine Shrine,50.811868,4.345139
Gabon Embassy,50.812323,4.353667
Cabine Électrique Artistique,50.810038,4.343213
Les Petits Peres Wall-art,50.812431,4.344928
Château D'eau,50.793957,4.486033
Dragon Head,50.79867,4.342541
Bruxelles - Infantry Memorial,50.837868,4.352323
Mosaique,50.836919,4.348571
la coupole du Palais,50.837191,4.352231
Stadium Anderlecht,50.828415,4.299577
Moorsel Kapel,50.856713,4.537127
Speeltuin Steenberg,50.857167,4.537999
Infobord Mountainbikeroute,50.857327,4.537568
Pijlerkapel,50.840645,4.500091
Bas-Relief Athénée,50.821961,4.333779
Église de Sainte-Alene,50.824407,4.34095
Au tombeur de Tabora,50.825591,4.339738
Tour De La Rue Rochefort,50.82289,4.334162
Porteuse Nue,50.823774,4.334565
Mobily,50.854082,4.357245
Kruidtuin Botanique Brussels,50.853997,4.364725
Visage Jacqmain,50.855195,4.355078
Together,50.857157,4.362159
Statue Mother and Child,50.853141,4.35525
Gun Wall,50.853753,4.356044
Oldest Smartphone,50.85415,4.363349
Infobord Domeinbos Zonienwoud Tervuren,50.809168,4.532922
Kapel Onze Lieve Vrouw Van Lourdes,50.806281,4.536786
CERIA ,50.815814,4.295047
Tour De Lunettes,50.836515,4.308501
Bunker 1941 Paine de Jeux Calabre ,50.855609,4.433155
Terrain de Basket Charmille ,50.854279,4.433777
Woman And Dog,50.852219,4.441926
Entrée Sud Est Parc Duden,50.814677,4.332492
Au Vieux Spijtigen Duivel,50.807987,4.336723
Art Électrique 2,50.810169,4.340205
Doves And The Fruits Of Abondance ,50.810008,4.337552
Pharmacie Shutter Art,50.81076,4.337653
Flower Tiles,50.808554,4.337091
Boule Deco,50.857167,4.324801
Church of Ruisbroek,50.790173,4.297801
Onze Lieve Vrouw Van Lourdes,50.794302,4.29824
Institut Des Beaux Arts Et Metiers De Bruxelles,50.847492,4.337555
Bug Spray,50.849021,4.337382
Art Contemporary,50.84882,4.332765
Porte d'Anderlecht,50.84468,4.338821
Aire de Jeux Délabrée ,50.82833,4.395763
Le Bonheur Du Monde,50.823133,4.396236
N. O. Faculté Des Sciences,50.819933,4.397982
Wokn'roll Statue ,50.817901,4.392971
L'Annonciature,50.827399,4.418493
Coq D'Or,50.809929,4.39698
New Rock Climbing Club,50.814388,4.417154
Le Chat 11,50.827175,4.395369
Le Chat 1,50.827442,4.394972
Le Chat 6,50.827319,4.395117
Le Chat 19,50.826915,4.395756
Le Chat 2,50.827451,4.39488
Iron Door ,50.823612,4.401669
Ancien arsenal du Charroi,50.826308,4.399976
Aire De Jeux Balancier ,50.823651,4.40313
Jose San Martin Memorial,50.832608,4.433136
Embassy Of The Republic Togo,50.835777,4.417464
Statue Joseph Lebeau,50.833713,4.431772
Birds Of Freedom,50.823715,4.377385
Aux Héros de l'Air,50.814849,4.376934
Bâtiment General Jacques,50.818421,4.379144
The Face Hand,50.821329,4.378996
Place de la Petite Suisse,50.818051,4.385077
Children's Museum,50.821601,4.378668
ULB (Solbosch),50.811675,4.380963
Colonne,50.812228,4.380152
Solvay Brussels School,50.813511,4.378842
Centre de Gestion des Bibliothèques,50.811807,4.381273
Embassy Of Egypt,50.813023,4.378087
Banksy Street Art Frit Riot,50.829592,4.378964
Talus Aux Abeilles,50.836002,4.376838
Plaque Philippe Baucq,50.833644,4.385108
Old Theatre in Ruins,50.833121,4.36711
The Movements Of The Soul!,50.834956,4.36543
Old Shop,50.835669,4.375759
Monica Cleaning Princess,50.829787,4.36962
Mercerie Art Flore,50.829426,4.369975
Inzia,50.835986,4.366008
Mémorial de Guerre,50.832964,4.368049
Mur Fleuri,50.832147,4.375735
Montgomery Statue,50.836776,4.412606
façade en marbre ,50.838416,4.412319
Art Nouveau Palace,50.837248,4.410033
Bleu Heur Home,50.836866,4.403479
Bethleem,50.837575,4.402729
Medaillon femme,50.83837,4.401662
Littekens Mozaïek,50.836665,4.402848
The Missing Link ,50.841993,4.388869
La Maison Cauchie,50.838442,4.39536
The Kiss,50.838014,4.39342
Atelier 210,50.837013,4.391644
Artibus,50.838916,4.391236
Les cloches de l’ancienne église Sainte-Gertrude,50.836868,4.390043
colonne du cinquantenaire,50.842205,4.388988
Château De La Solitude ,50.804653,4.442643
Odilon Jean ,50.815055,4.372382
Circular Sandpit ,50.819721,4.365058
Le Sourire De l'Ange ,50.814899,4.371758
Maison 19e,50.821052,4.365913
Ancient Leaf Ornament,50.818667,4.373904
Warwick Barsey Hotel Façade,50.820392,4.370054
Statue on Louise,50.816147,4.371941
International Military Sport Concil ,50.821176,4.368096
The Gardener House,50.820667,4.365081
Louis Clesse,50.818672,4.375739
Heavens Mirror Guardians,50.820228,4.376025
Royal Coat-of-Arms ,50.819204,4.370515
Ambassade De Grèce ,50.821118,4.366306
Frise Florale,50.816176,4.374954
Bouquet Doré ,50.821141,4.365565
Embassy Of Bangladesh Brussels,50.820918,4.368274
Amphore ,50.818197,4.366512
O Liban,50.817211,4.366727
Villa Merlette 1891,50.821237,4.376087
Winston Churchill,50.812085,4.353928
Book Box Parc Montjoie,50.809973,4.357874
Sad Chinese,50.812577,4.355305
Encore un Saint ,50.805451,4.394757
Adventure,50.842221,4.4354
Robert Schuman (Brussel Jubelp,50.841882,4.386278
European Ministery Of Foreign Affairs ,50.842405,4.384588
British Embassy Brussels,50.841698,4.384382
Rotonde Gate,50.842221,4.384698
Palazzo Con Teste,50.842067,4.384494
Ter herinnering aan de slaachtoffers van terroristische aanslagen,50.842076,4.385429
Brussel Jubelpark,50.84202,4.386579
Femme Debout,50.820282,4.364102
Ten Bosch Zebra,50.819793,4.364128
Résidence de l'ambassadeur de Turquie,50.816057,4.361118
Lions Head,50.842291,4.365027
Als Et Hekske Van Et Damske Is,50.840839,4.365222
Auguste Beernaert Mémorial,50.838876,4.372434
EP Tableau,50.839967,4.375832
Comte De Theux De Meylandt,50.840019,4.36942
Renaissance Tower,50.836681,4.375982
Curved Building,50.840866,4.375177
Armée Secrète Memorial,50.843081,4.371466
SOFINA Building,50.843078,4.370579
Statue Of Lion,50.842033,4.365049
Représentation Permanente de Hongrie,50.842458,4.374851
Library of Peace,50.836235,4.365745
The TAXUD Building,50.839623,4.370966
Canard Volant ,50.842329,4.368828
Église Saint Joseph,50.843003,4.370931
Organic Façade,50.842463,4.369387
Le Chevalier De Rhodes,50.82545,4.358268
Space Invader Pixels,50.829161,4.363382
Defacqz Pillars,50.829166,4.362033
Vallee and Lac,50.824582,4.370925
Saint-Andrew's,50.821943,4.366573
Thai Chao,50.824538,4.366251
VB Car,50.81464,4.365436
Brussels Sorbon,50.841226,4.354476
Modern tribal art gallery,50.83915,4.354208
Louise Metro Mural,50.836456,4.355099
Angel Feeding Lion,50.842453,4.364793
Bois Reserve Aux Jeux D'Enfants,50.842521,4.364338
Le Tonemardirk,50.840464,4.355465
Petit Sablon - Kleine Zavel Br,50.839675,4.356012
Rammelaar,50.840372,4.362988
Asian Statue,50.840111,4.354535
Entrée Eglise Du Sablon,50.840345,4.356547
Post Office Woluwe,50.845606,4.435817
Fontaines Aux Pierres De Taille,50.85548,4.347574
Sainte Catherine,50.850959,4.349179
Modern Sculpture,50.85158,4.343426
Dom House,50.853139,4.350741
Qui n'a pas d'imagination n'a pas d'ailes,50.855674,4.346248
Painting ,50.846112,4.370507
Staines Aircraft Crash,50.843585,4.371531
InfoPoint of External Cooperation,50.844585,4.372479
Woman and Child,50.844618,4.372303
Rainbow Corner,50.845349,4.368914
Touring Club Belgium,50.845161,4.370889
Etterbeek - Embassy of Estonia,50.84366,4.369871
Métro Arts-Loi,50.845607,4.369175
Vlaams Huis,50.848804,4.366843
Pumpkin Cart Street Art,50.847193,4.373082
Children Mozaic Saint Gilles,50.833079,4.339256
 4 Saisons,50.830134,4.337589
Dessin Mural,50.809354,4.319909
Nos Héros,50.811765,4.318359
Forest City Hall,50.811555,4.319171
Russian Flagpole,50.801962,4.349886
Ludothèque Publique,50.804465,4.350897
Centre Culturel Boîte À Livres,50.80086,4.342712
Église De Meiser ,50.855746,4.395258
Caserne Dailly,50.852039,4.388339
Key At Forest ,50.809503,4.32091
Karting Indoor,50.804496,4.310637
Sky is the Limit,50.848865,4.346465
Lady and Gentleman,50.846249,4.34881
Naturen Dörr,50.846101,4.349341
Brussels Painting,50.84549,4.348366
Barbe Square ,50.846163,4.345564
Institut Cooremans,50.844057,4.343641
Lion Du O'Reilly 'S,50.848002,4.349155
Francois Anneessens,50.843673,4.344428
Madame Chapeau.,50.844971,4.348467
Wall Shield,50.846266,4.349478
Quel rêve pour demain,50.846043,4.342513
Church Entrance ,50.845578,4.34783
Chinese Guardian Lion ,50.849659,4.348967
Vegeta Bursting,50.844634,4.344044
La Cigale,50.823447,4.352011
Hendrickx & Stevens,50.827248,4.342837
Robotic Skull,50.799561,4.391616
Sainte-Famille,50.850079,4.426998
Les Trois Dauphins,50.846483,4.298935
Marien stadium,50.818058,4.328766
Centre Évangélique Assemblée De DIEU,50.819292,4.324444
Face To Face ,50.857358,4.350292
Memorial National Aux Martyrs Juifs,50.836445,4.324012
Pionniers belges de l'automobile,50.838164,4.325673
Jean Berckmans Mémorial ,50.800842,4.329774
Statues De Chiens,50.803538,4.33055
Square Lados Van Der Meersch,50.806265,4.330917
Xacobeo 99 Memorial,50.83336,4.344259
Plaque Jean Volders,50.832262,4.342998
Peinture De Fraise,50.843941,4.310334
Brigade Piron,50.855291,4.31679
Old Marketing In The Park,50.854669,4.316186
Clock In Brussels,50.844553,4.356919
Mural Oude Kwartiere Bxl Central,50.84575,4.356976
Femme Parc Bruxelles,50.843135,4.364248
Cycling Cat ,50.848694,4.355923
Les Géographes,50.84419,4.358385
Justes De Belgique,50.843633,4.357841
Sirène Et Poissons ,50.844469,4.357232
Plaque Commémorative Gare Centrale ,50.845734,4.356021
Peter De Grote,50.843168,4.363687
Jeune Femme À L'oiseau,50.844111,4.357874
Repos Sous La Roche,50.843247,4.363426
Le Cheval Blanc,50.843508,4.296441
Arboretum Tervuren,50.805856,4.4931
Botanic Garden,50.854069,4.365842
Point Culture,50.852821,4.365882
Place Houwaert,50.85303,4.373784
Saint François Rue Potagère,50.853913,4.372711
Kids Mural,50.853436,4.372724
Glaswerk,50.853362,4.373168
Fresque Musin,50.855666,4.366373
Fresque Murale Cureghem,50.837113,4.318825
Centre islamique culturel Al Amal,50.838645,4.313299
Mosaïque Afriquaine,50.845128,4.395004
Athenée F. Blum,50.847945,4.398474
New Fountain,50.849577,4.390512
Boca de Luna,50.846984,4.393786
Bird,50.849502,4.402591
Mur d'escalade,50.85789,4.537191
Horta House,50.850154,4.380761
BPost - Postal Office,50.845478,4.377028
Huis Saint-Cyr,50.847734,4.383962
Naissance D'une Nation,50.846062,4.378264
Confederazione Italiana Agricoltori,50.84682,4.37659
Ambassy of Laos,50.848194,4.384902
De Krekel ,50.846827,4.378091
Lionhead,50.845819,4.376366
The Future Is Europe,50.843615,4.377216
Joueuse De Harpe,50.844765,4.377417
A Nos Frères Scouts,50.851011,4.398933
Sculpture Hilde Van Sumere,50.853877,4.401897
Commune De Molenbeek,50.855008,4.338918
Art Comte De Flandre,50.855318,4.339297
Église Saint-Jean-Baptiste,50.856823,4.340125
Art Mural Molenbeek ,50.856471,4.340121
Old Belle-Vue Brewery,50.850919,4.33796
La Place Communale,50.854582,4.33871
Left Sphinx,50.828435,4.514778
VLC Super Cone,50.788843,4.333132
Axial Stone,50.792718,4.333428
Balcony Art,50.840548,4.333803
Gamia Mosque Minaj-Ul-Quran,50.836593,4.331696
Promenade Joseph Willeart,50.840706,4.331418
Decoration,50.83665,4.332375
Sportcentrum Diependal,50.818034,4.511038
Mountainbike Information Board Diependal,50.817804,4.510823
Château Allard,50.801773,4.33273
War Memorial Dutch,50.801482,4.339975
Tower,50.801681,4.332442
Pergola Playground,50.799538,4.318968
Don't Laugh with Happiness,50.799468,4.319442
Church Place De La Duchesse,50.849505,4.328542
Wolvendael Entrance South,50.797804,4.343775
Mini Observatoire,50.794525,4.342635
Fallonaso,50.840959,4.345674
Watching Faces,50.841363,4.353464
De Bonne Bloom,50.840001,4.353176
The Fake Bird,50.839515,4.353718
Old Postal Drop Box Clock,50.838743,4.352816
Palace Of Justice,50.836332,4.352513
College Procureur General ,50.838927,4.353303
Fish Mosaic,50.837899,4.351788
L'envol d'Icare,50.828426,4.303408
Panel Over De Steegjes In De Wijk Het rad,50.818543,4.297571
Scheutbos Adventure,50.853007,4.29657
Railway Junction,50.855522,4.361276
Angels Wall Sculpture,50.851202,4.358673
Only America,50.852443,4.361382
Yellow Dragon Tile,50.850899,4.360339
Canopy at Place Rogier,50.85557,4.358685
Intervention Artistique,50.855886,4.35514
Monument Aux Morts Du Quartier,50.850652,4.360501
Corps,50.853022,4.355939
Museum of Comic Strip Art,50.851091,4.360073
Statues Finance Tower  ,50.853081,4.364464
Premiere Pierre Rue Neuve,50.852461,4.355748
Muséum Marc Sleen  ,50.850896,4.360039
Chapelle Notre Dame,50.852793,4.355841
Scheutbospark,50.852401,4.300789
Freek Art,50.838635,4.307166
Plaine de Jeux Charmille ,50.854154,4.43431
Irgendetwas,50.851146,4.328145
La Roue De 1080,50.856783,4.330597
Ruisbroek Play Garden,50.792699,4.299288
Fresque,50.828323,4.393771
City Art Man,50.812534,4.428403
Church Saint-Adrien,50.809983,4.389469
Forum,50.819613,4.398702
Le Chat 22,50.826633,4.39626
Sportcomplex,50.824364,4.395867
Infobord Van De Tuinen In Etterbeek,50.824667,4.387595
Le Chat De Gelluck,50.826032,4.396072
Objectif Lune,50.824183,4.400336
Metro Thieffry,50.833123,4.401822
Collège Saint Michel,50.834646,4.406603
The Red Elephant,50.821667,4.378422
Plein De Jeu De La Petite Suisse,50.817563,4.385232
Baron Lemonnier,50.815095,4.376314
Facade Roses,50.821143,4.37639
The Little House In The Garden,50.821785,4.378342
Golden Door,50.811541,4.38248
Ambassade Du Danemark,50.810741,4.381363
Petite Tour,50.814386,4.378267
Solbosh,50.813191,4.382817
Cheval Punk,50.808962,4.387111
Joseph Wybrant,50.811851,4.382478
Vierge Marie Et Jésus.,50.827751,4.461373
P. Cauchie 1900,50.830245,4.373285
St. Boniface,50.835159,4.366053
Maison Du 18eme Siècle ,50.833838,4.373666
La Dame Du Balcon,50.83593,4.367347
Le Prince Crayon Se Battant Pour Sa Belle,50.834933,4.365073
Fleurs De Lis,50.842423,4.419035
Satyr Relief,50.836502,4.415016
Big Glasses,50.839692,4.399764
Wall-drawing,50.840115,4.400497
Pavilion Horta-Lambeaux Info Boards,50.843098,4.38779
Léon Delacroix Compositeur,50.83645,4.39293
I Love Brussels Streetart,50.836188,4.396112
Hindi Fresque,50.836498,4.389443
The Clock of Abbaye,50.818529,4.374402
Parc Tenbosch Map,50.819558,4.366085
Playground Wall-art,50.810021,4.358726
European Bridge,50.84069,4.376839
Foyer Culturel d'Etterbeek,50.836938,4.380012
3,50.839563,4.383451
L'Homme du Futur,50.815622,4.3603
Anno 1930 ,50.817902,4.362405
Dog Toilette,50.820648,4.364098
Place Charles Graux,50.818232,4.36291
Porte D'abondance ,50.817678,4.362589
Embassy Of Philippines,50.815512,4.35815
Aux victimes du genocide armén,50.820238,4.363289
Library of France,50.83955,4.370586
John Cockerill Statue,50.839219,4.372591
Lithuanian Embassy,50.841795,4.371557
Ambassade Du Montenegro,50.836782,4.37013
Hergé Wall,50.838316,4.372994
North Rhine Westphalia Representation,50.841193,4.370494
Leo,50.824627,4.360785
Façade En Or,50.827906,4.359639
Fenêtres De Roses,50.825131,4.35898
Place Albert Leemans,50.821978,4.363078
The Royal Skating,50.829013,4.356468
Church on Waterloo Boulevard,50.835986,4.356592
Papeterie Anglaise ,50.831961,4.359507
DarkSide Pencil Art,50.825817,4.3762
Isabelle De Borchgrave Art Gallery,50.825576,4.369287
Flagey,50.82679,4.372707
Hotel De Maitre HEB,50.813804,4.367629
Wooden plank sculpture / Bruss,50.836633,4.358533
La Boîte A Musique,50.843024,4.358538
Stickers Wall Oli-B,50.837684,4.361459
Kerk Onze-Lieve-Vrouw ten Zavel,50.840128,4.355843
1901,50.837528,4.35468
DoorArt,50.838789,4.35435
Derrière Le Palais ,50.840427,4.361618
Theatre Flamand,50.855478,4.352247
jean-baptiste Van Helmont,50.850784,4.344406
klein kasteeltje Brussels,50.855515,4.343845
Bx. Cinema. Cinémaaaaa.,50.850301,4.349591
Salvation Army,50.856117,4.346585
Eglise Orthodoxe,50.852099,4.345265
Alexandre Gendebien Statue,50.843395,4.371713
Colonnade,50.843491,4.371226
Frère Orban Statue,50.843602,4.370707
Melting Shopping,50.849919,4.374031
Clubs Cocoon and Mirano,50.849452,4.371475
Green Old House,50.848337,4.36502
Cesaria Evora,50.849211,4.370474
Caritas International ,50.8478,4.370555
Les Saisons,50.811524,4.318226
Source Des Abbesses,50.807909,4.313842
Église orthodoxe russe de Saint-Job,50.803221,4.344464
Ecole Art Uccle,50.802153,4.342668
Le Crépuscule,50.803632,4.348325
heb WallSign,50.803973,4.348816
Belgian Sphinx ,50.802451,4.342801
Banksy in Uccle,50.804535,4.34841
Frans Huygelen,50.802183,4.343465
La Ferme Rose,50.803855,4.348057
Baron Perelman Memorial,50.79409,4.360377
Concept Chocolat,50.856791,4.392643
Vierge Dans Sa Niche,50.857008,4.392701
Embleme 1902,50.854541,4.39013
Wall Art,50.856025,4.392274
Pont  Vache Forest,50.809246,4.320746
Flower Girl,50.808938,4.321309
Square Du 8 Mai ,50.80936,4.321108
Pavillon Louis Xv,50.799488,4.342398
Library of Lycée,50.790193,4.343095
Fragments De Memoire ,50.821671,4.341658
Judith ou la parole double,50.821429,4.342433
Entrée Du Parc De Forest-Duden,50.820204,4.332885
Stripmuur Kaarthuizerstraat,50.848683,4.345135
Manneken Pis,50.844997,4.349965
Fresque Gens Pressés,50.849904,4.34947
Thorgal,50.843597,4.344088
Nero Stripverhaal Muraal Tekening,50.84786,4.346835
Jacks - Statue Chinois,50.800255,4.374918
La Ferme Du Hameau Du Roy,50.797984,4.375696
Monument Aux Morts 2,50.795607,4.414286
Sépulture De B la Famille Lebon,50.846414,4.420946
Le Cheval De Troye,50.845093,4.42023
Facade Florale,50.857817,4.346041
Halle Des Producteurs,50.857442,4.345675
Skatepark - Lindeboom,50.819201,4.512873
Goal Wall Graffiti,50.84133,4.330393
Iron Ornament,50.804504,4.325514
Mega Pintje,50.806185,4.325173
Jolie Baigneuse,50.844288,4.357525
Bozar ,50.844192,4.359338
Mont Des Arts,50.843688,4.357136
Statue De O. Jespers,50.843813,4.357933
Trapped in Da Born,50.847597,4.36342
Gare Centrale,50.84578,4.356531
Children Statue,50.844009,4.357603
Roman,50.843554,4.363358
Cinematek ,50.844416,4.360039
La Fontaine Baron,50.844188,4.360313
Galerie Ravenstein,50.844507,4.3588
Power Cube,50.847362,4.361223
Brussels Gold Shell,50.847706,4.357586
Bees,50.848187,4.356367
Infobord  Zonienwoud Tervuren,50.805898,4.492617
Peinture Murale Place François Bossuet,50.853809,4.373215
In Den Ouden Martiko,50.855653,4.365094
Botanique Kruidtuin,50.854886,4.365404
Maison des Soeurs du Bon Secours Bondieuserie,50.855098,4.365927
Little Modern Fountain,50.846957,4.393476
Royal Military School,50.843365,4.391532
Books On The Wall,50.843417,4.396196
Grand Mosque Tower,50.843447,4.388147
Grand Mosque,50.843717,4.387935
Royal Military Academy,50.843136,4.390899
Monument Aux Morts,50.845983,4.404642
La Colonnade,50.856494,4.430355
Malta House,50.84387,4.383926
EC Agriculture and Rural Development,50.844417,4.377526
Kitty O'Shea's Pub,50.844502,4.381715
Madona In Muur,50.822799,4.538115
Mural Art Oxfam,50.854278,4.333525
Fresque Molenbeek,50.853393,4.334674
Fresque BD Black and Mortimer,50.851067,4.342085
Monument Au Drapeau,50.823997,4.516178
Old Bell of Papenkasteel,50.788887,4.340947
Relief La Prévoyance Sociale,50.840352,4.33795
Painting at South Station ,50.836762,4.33704
Tourist Sign Tervuren @Diependal,50.818064,4.510629
Speeltuin - Diependal,50.818293,4.510846
L'abondance At Centre Culturel D'Uccle,50.800774,4.342175
Sun Goddess ,50.802335,4.339824
Bird of Peace,50.803675,4.339201
Sénateur Romain,50.836859,4.352657
Mélange De Streetart,50.839442,4.352309
École Fondamentale ,50.836334,4.347841
Brussels Middleschool,50.838739,4.352172
Bruxelles : les gratte-ciel de,50.83817,4.352002
Wall Art,50.838297,4.351557
Tervuren Pink Water Tower,50.851654,4.539676
Pasta,50.824153,4.334063
Big Mouth Street Art,50.850514,4.364431
Bacs A Sable De La Cité Administrative ,50.851243,4.362328
Fresque Murale ,50.852392,4.355002
Le Passage du Nord,50.851603,4.354729
Guust Flater / Gaston,50.850469,4.360902
City2 Place Painting,50.853972,4.35816
Fresque R.Delnest,50.852271,4.361948
Parc Carl Requette Park,50.855063,4.30131
La Plaine De Jeux,50.818478,4.294941
Église Évangélique Libre Peniel,50.838494,4.305751
Les Sept Bonniers,50.809931,4.332406
Color At Osseghem,50.856927,4.325153
Blue fox box,50.843444,4.341125
Lapin-Monde,50.816069,4.429853
Fallen Memorial,50.81877,4.427964
Spitz,50.81855,4.38777
Tableau anonyme du forum,50.819416,4.397944
Hankar Station ,50.821715,4.40545
Space Girls,50.821787,4.40408
UAE La Maison,50.81939,4.399346
The OSB,50.823994,4.398704
Le Crayon Enneigé,50.822423,4.401066
Chaise En Béton,50.831055,4.435439
Ambassade Du Venezuela,50.815566,4.376869
Grenouilles,50.816133,4.378772
La Truffe Noire ,50.816275,4.376527
PUB,50.813749,4.383796
Façade Asiatique,50.81108,4.382733
ulb,50.811778,4.384096
Groupe G,50.812185,4.382743
Chez Theo,50.813106,4.381678
Sandeman,50.813463,4.384243
En mémoire de Charles Van Der Putten,50.812268,4.384107
The Triangle,50.812647,4.380621
Rose Des Vents,50.812158,4.385946
E- Institut D'éducation Physique,50.814231,4.381983
Stone Man Sculpture,50.812445,4.381368
Salle Nestor,50.811764,4.382923
Sculpture,50.814504,4.380975
Salvador Allende,50.81355,4.382645
painted wall,50.835209,4.382494
Chapel at Marie Haps,50.835459,4.376615
Garcia Mural,50.829332,4.379333
E.T. Is Alive,50.831503,4.377289
Lost Statue,50.83076,4.377375
Book Reader Fresco,50.836016,4.372953
Tabart,50.832095,4.374417
Break Street ,50.829067,4.374447
Plaque Paul Panda ,50.834627,4.366479
Toboggan Rouge xl,50.829269,4.374128
Comme Un Miroir De Cabaret,50.83257,4.366666
Ancienne Épicerie ,50.834332,4.371986
Collage D'enfants ,50.834472,4.371515
Petit Théâtre Mercelis ,50.83251,4.365805
Fernand Cocq,50.833213,4.366753
Malibran,50.829516,4.373908
Picasso Streetart,50.833968,4.369913
Bibliothèque Communale D'xl,50.832238,4.365378
Bubble Fish Street Art,50.834162,4.369518
In Memorial Numa Boute,50.833858,4.371529
The Batpencil,50.834997,4.370336
Façade Années Année 20,50.833183,4.366366
South Soudan Embassy,50.839707,4.408276
Residence Pégase,50.838588,4.403443
Aqui Vive Un Medico,50.840751,4.400021
Félix Hap,50.836949,4.390949
Le Bouche à Oreille,50.837068,4.390593
Mortar 1 Army Museum,50.841713,4.391494
Royal Statue,50.840002,4.390626
Ferronnerie,50.839234,4.396564
Belgian independence monument,50.840389,4.393327
Le Phare - Bibliothèque,50.807041,4.371058
Tree Hut of the Singing Fool,50.804326,4.365275
R. Glorie,50.81749,4.371039
Phoenix 44,50.821222,4.370413
Château de Montjoie ,50.809843,4.364879
La Croix Blanche,50.831827,4.470943
Ambassade D'Albanie,50.807316,4.386735
Blason Woluwé Saint Pierre,50.836914,4.430573
Pagine ,50.83706,4.431995
Hidden Russian Orthodox Church,50.838545,4.38383
Lycée Jacquemain Soccer Training Centre,50.838849,4.377315
The Two Flowers Horns,50.816199,4.362874
Azerbaijan Embassy,50.816289,4.363375
In Memoriam 8e US Air Force,50.804577,4.426142
Unique Building,50.84055,4.373815
Lion,50.840201,4.365718
EP Starts Here Plaque,50.837471,4.37355
Freedom Bird,50.841564,4.371271
Metal Installation,50.839628,4.365997
Maison Chevalier,50.839065,4.370839
Graff Volet,50.82471,4.357112
Graffiti Lula Mulusco ,50.825404,4.35525
Académie De Musique ,50.827125,4.354328
Chatelain Pillar West,50.826442,4.36461
Sous Les Pavés La Lumière ,50.831406,4.36374
Ancien Couvent D'xl ,50.830908,4.364018
Dessus De Porte Pluvieux,50.831619,4.363896
State Of Qatar Embassy,50.830705,4.359371
Gare Au Gorille,50.830258,4.361232
Charles-Théodore De Coster,50.831222,4.364083
Tour Steigenberger,50.832328,4.357922
Marsupilami,50.827611,4.372763
Flagey Tower,50.827043,4.372539
Flagey Water Show,50.827862,4.372297
Bar Du Marché ,50.826461,4.373027
Stained Glass St Croix ,50.825768,4.373247
Fernando Pessoa,50.828271,4.373003
La Diligence ,50.826792,4.374194
Ecusson Des Architectes,50.828136,4.37548
Monument aux Morts - Ixelles,50.823515,4.372892
Grades Aux,50.828588,4.374269
Mural Place Flagey,50.8275,4.37212
Brusel Librarie,50.828409,4.372684
Église Sainte Croix,50.826348,4.372796
Arche 1909,50.814305,4.366001
Vase À Tête De Lion,50.840502,4.363589
Maison Des Musique,50.842473,4.354381
Lion Detail ,50.837973,4.355029
Baron Gevaert,50.839196,4.355597
Satu,50.83981,4.35925
1966,50.836162,4.364157
Maison Fondée En 1840,50.850938,4.347841
Mur Bob Et Bobette,50.854688,4.352078
Billy the Cat et Monsieur Hubert,50.853604,4.345015
Sainte-Catherine,50.85069,4.347973
P. Vanhumbeeck,50.85201,4.34399
Art Mural,50.849807,4.375263
Europe - DG Education,50.845359,4.374594
Hayoit,50.849589,4.372125
Compay Segundo,50.849941,4.373651
Former school mural by Guille,50.843207,4.469034
Postman's Monument,50.834992,4.336968
L'ingénieur,50.834489,4.336535
Lied Down Stone Sculpture,50.793796,4.355945
Flower Wall,50.794245,4.363251
Paperland,50.794532,4.364729
Colored Tile On The Pavement ,50.854904,4.390871
Forest Gare,50.809515,4.320601
KBWB-RLVB,50.807935,4.324467
Old Car Door ,50.806512,4.316551
Hommage aux condamnés civiques 14-18,50.817862,4.340589
Huizen aan de Grote Markt,50.846868,4.352303
Bruxelles la grand-place (côt,50.846679,4.352474
Walking Girl Wall Art St Géry,50.847863,4.347833
Blue Smoke,50.84771,4.347186
Angels,50.847109,4.346912
Fontainas,50.846483,4.344769
Immeuble Couleurs,50.8487,4.34768
Maddona At Saint Job,50.794059,4.367102
Abstract Spike Of Steel,50.793927,4.3685
Yellow Steel Tree,50.798913,4.37536
Red manor,50.819902,4.351721
Embassy Of Algeria,50.815536,4.351706
Blown Pencil Street-art,50.816997,4.350548
La Glaciere,50.822033,4.350637
Toboggan Octopus,50.846059,4.421471
Physical Training Machines,50.844271,4.45985
Bonhomme Plaine de Jeu,50.846237,4.421061
Sport Playground ,50.845941,4.420261
Preau,50.846056,4.420812
Oeuvre Parc Georges,50.84531,4.420214
Chapelle Notre Dame Aux Victoires,50.834878,4.521487
Centre Harmonie,50.857854,4.353645
Église Saint François-Xavier,50.836296,4.326203
Centre d'étude belgo-espagnol Pablo Iglesias,50.842752,4.330086
Rosario Tree Carving,50.836214,4.33097
Les Enfants Au Homard,50.848295,4.356757
